city,id,CaVRating,SLRating,CaBRating,WLBRating,title,numJobs,nextJobOne,jobId,nextJobTwo,CORating,company,state
Midlothian,3795,4.4,3.9,4.4,4.1,Regional Tanker Driver,83,,1472044,,4.1,Google,TX
Midlothian,3796,4.4,3.9,4.4,4.1,Otr Tanker Driver,83,,467291,,4.1,Google,TX
Midlothian,3797,4.4,3.9,4.4,4.1,IOS Applications Developer,10,,330229,,4.1,Google,TX
Midlothian,3798,4.4,3.9,4.4,4.1,Mobile Applications Developer,8,,67263,,4.1,Google,TX
Midlothian,3799,4.4,3.9,4.4,4.1,Engineer 1-Design Engineer,5,,581208,,4.1,Google,TX
Midlothian,3800,4.4,3.9,4.4,4.1,Case Aide,5,case manager,150847,intern,4.1,Google,TX
Midlothian,3801,4.4,3.9,4.4,4.1,Cloud Developer,3,,563549,,4.1,Google,TX
Midlothian,3802,4.4,3.9,4.4,4.1,Supervisor,2,owner,64221,project manager,4.1,Google,TX
Midlothian,3803,4.4,3.9,4.4,4.1,Secretary,2,vice president,28736,president,4.1,Google,TX
Midlothian,3804,4.4,3.9,4.4,4.1,Business Development Specialist,2,director,62438,president,4.1,Google,TX
Midlothian,3805,4.4,3.9,4.4,4.1,After School Club Worker,2,,1168051,,4.1,Google,TX
Midlothian,3806,4.4,3.9,4.4,4.1,Administrative Assistant,2,executive administrative assistant,15954,executive assistant,4.1,Google,TX
Midlothian,3807,4.4,3.9,4.4,4.1,Therapist,2,administrative assistant,58835,intern,4.1,Google,TX
Midlothian,3808,4.4,3.9,4.4,4.1,Web Analyst,1,communications manager,7895,j2ee developer,4.1,Google,TX
Midlothian,3809,4.4,3.9,4.4,4.1,Music Instructor,1,consultant,68803,entrepreneur,4.1,Google,TX
Midlothian,3810,4.4,3.9,4.4,4.1,Volunteer Services and Christmas Coordinator,1,,244188,,4.1,Google,TX
Midlothian,3811,4.4,3.9,4.4,4.1,Day Camp Worker,1,,2986188,,4.1,Google,TX
Midlothian,3812,4.4,3.9,4.4,4.1,"Software Engineer, Site Reliability Engineering",1,,561579,,4.1,Google,TX
Midlothian,3813,4.4,3.9,4.4,4.1,PPC Specialist,1,,134848,,4.1,Google,TX
Midlothian,3814,4.4,3.9,4.4,4.1,Occupational Therapist PRN,1,,779307,,4.1,Google,TX
Midlothian,3815,4.4,3.9,4.4,4.1,Janitor,1,volunteer,3550,driver,4.1,Google,TX
Midlothian,3816,4.4,3.9,4.4,4.1,Office Assistant/Customer Service,1,,658928,,4.1,Google,TX
Midlothian,3817,4.4,3.9,4.4,4.1,Sales Development Representative,1,inside sales representative,28424,executive administrative assistant,4.1,Google,TX
Midlothian,3818,4.4,3.9,4.4,4.1,Wine Ambassador,1,,769545,,4.1,Google,TX
Midlothian,3819,4.4,3.9,4.4,4.1,Data Scientist,1,developer,119899,software engineer,4.1,Google,TX
Midlothian,3820,4.4,3.9,4.4,4.1,Java Developer,1,senior developer,3566,senior software engineer,4.1,Google,TX
Midlothian,3821,4.4,3.9,4.4,4.1,Human Resources &amp; Payroll Administrator,1,assistant manager,1105245,human resources coordinator,4.1,Google,TX
Midlothian,3822,4.4,3.9,4.4,4.1,Social Media Specialist,1,marketing manager,68707,,4.1,Google,TX
Midlothian,3823,4.4,3.9,4.4,4.1,Bell Ringer,1,,533199,,4.1,Google,TX
Midlothian,3824,4.4,3.9,4.4,4.1,Web Development Engineer,1,,47845,,4.1,Google,TX
Midlothian,3825,4.4,3.9,4.4,4.1,Training Specialist,1,training manager,14254,consultant,4.1,Google,TX
Midlothian,3826,4.4,3.9,4.4,4.1,Customer Service Agent,1,sales associate,46056,administrative assistant,4.1,Google,TX
Midlothian,3827,4.4,3.9,4.4,4.1,Client Service Coordinator,1,sales associate,6279,secretary,4.1,Google,TX
Midlothian,3828,4.4,3.9,4.4,4.1,Maintenance Technician I,1,,198413,,4.1,Google,TX
Midlothian,3829,4.4,3.9,4.4,4.1,Sharepoint Engineer,1,,11717,,4.1,Google,TX
Midlothian,3830,4.4,3.9,4.4,4.1,Mobile App Developer,1,,277565,,4.1,Google,TX
Arlington,3831,4.4,3.9,4.4,4.1,Regional Tanker Driver,83,,1472044,,4.1,Google,TX
Arlington,3832,4.4,3.9,4.4,4.1,Otr Tanker Driver,83,,467291,,4.1,Google,TX
Arlington,3833,4.4,3.9,4.4,4.1,IOS Applications Developer,10,,330229,,4.1,Google,TX
Arlington,3834,4.4,3.9,4.4,4.1,Mobile Applications Developer,8,,67263,,4.1,Google,TX
Arlington,3835,4.4,3.9,4.4,4.1,Engineer 1-Design Engineer,5,,581208,,4.1,Google,TX
Arlington,3836,4.4,3.9,4.4,4.1,Case Aide,5,case manager,150847,intern,4.1,Google,TX
Arlington,3837,4.4,3.9,4.4,4.1,Cloud Developer,3,,563549,,4.1,Google,TX
Arlington,3838,4.4,3.9,4.4,4.1,Supervisor,2,owner,64221,project manager,4.1,Google,TX
Arlington,3839,4.4,3.9,4.4,4.1,Secretary,2,vice president,28736,president,4.1,Google,TX
Arlington,3840,4.4,3.9,4.4,4.1,Business Development Specialist,2,director,62438,president,4.1,Google,TX
Arlington,3841,4.4,3.9,4.4,4.1,After School Club Worker,2,,1168051,,4.1,Google,TX
Arlington,3842,4.4,3.9,4.4,4.1,Administrative Assistant,2,executive administrative assistant,15954,executive assistant,4.1,Google,TX
Arlington,3843,4.4,3.9,4.4,4.1,Therapist,2,administrative assistant,58835,intern,4.1,Google,TX
Arlington,3844,4.4,3.9,4.4,4.1,Web Analyst,1,communications manager,7895,j2ee developer,4.1,Google,TX
Arlington,3845,4.4,3.9,4.4,4.1,Music Instructor,1,consultant,68803,entrepreneur,4.1,Google,TX
Arlington,3846,4.4,3.9,4.4,4.1,Volunteer Services and Christmas Coordinator,1,,244188,,4.1,Google,TX
Arlington,3847,4.4,3.9,4.4,4.1,Day Camp Worker,1,,2986188,,4.1,Google,TX
Arlington,3848,4.4,3.9,4.4,4.1,"Software Engineer, Site Reliability Engineering",1,,561579,,4.1,Google,TX
Arlington,3849,4.4,3.9,4.4,4.1,PPC Specialist,1,,134848,,4.1,Google,TX
Arlington,3850,4.4,3.9,4.4,4.1,Occupational Therapist PRN,1,,779307,,4.1,Google,TX
Arlington,3851,4.4,3.9,4.4,4.1,Janitor,1,volunteer,3550,driver,4.1,Google,TX
Arlington,3852,4.4,3.9,4.4,4.1,Office Assistant/Customer Service,1,,658928,,4.1,Google,TX
Arlington,3853,4.4,3.9,4.4,4.1,Sales Development Representative,1,inside sales representative,28424,executive administrative assistant,4.1,Google,TX
Arlington,3854,4.4,3.9,4.4,4.1,Wine Ambassador,1,,769545,,4.1,Google,TX
Arlington,3855,4.4,3.9,4.4,4.1,Data Scientist,1,developer,119899,software engineer,4.1,Google,TX
Arlington,3856,4.4,3.9,4.4,4.1,Java Developer,1,senior developer,3566,senior software engineer,4.1,Google,TX
Arlington,3857,4.4,3.9,4.4,4.1,Social Media Specialist,1,marketing manager,68707,,4.1,Google,TX
Arlington,3858,4.4,3.9,4.4,4.1,Human Resources &amp; Payroll Administrator,1,assistant manager,1105245,human resources coordinator,4.1,Google,TX
Arlington,3859,4.4,3.9,4.4,4.1,Bell Ringer,1,,533199,,4.1,Google,TX
Arlington,3860,4.4,3.9,4.4,4.1,Web Development Engineer,1,,47845,,4.1,Google,TX
Arlington,3861,4.4,3.9,4.4,4.1,Training Specialist,1,training manager,14254,consultant,4.1,Google,TX
Arlington,3862,4.4,3.9,4.4,4.1,Customer Service Agent,1,sales associate,46056,administrative assistant,4.1,Google,TX
Arlington,3863,4.4,3.9,4.4,4.1,Client Service Coordinator,1,sales associate,6279,secretary,4.1,Google,TX
Arlington,3864,4.4,3.9,4.4,4.1,Sharepoint Engineer,1,,11717,,4.1,Google,TX
Arlington,3865,4.4,3.9,4.4,4.1,Maintenance Technician I,1,,198413,,4.1,Google,TX
Arlington,3866,4.4,3.9,4.4,4.1,Mobile App Developer,1,,277565,,4.1,Google,TX
Woodcliff Lake,3867,4.4,3.9,4.4,4.1,Android Developer,9,senior software engineer,123068,,4.1,Google,NJ
Woodcliff Lake,3868,4.4,3.9,4.4,4.1,Digital Marketing Analyst,8,,187633,,4.1,Google,NJ
Woodcliff Lake,3869,4.4,3.9,4.4,4.1,Devops Engineer,6,it specialist,244632,software developer,4.1,Google,NJ
Woodcliff Lake,3870,4.4,3.9,4.4,4.1,Digital Media Planner/Buyer,5,,402977,,4.1,Google,NJ
Woodcliff Lake,3871,4.4,3.9,4.4,4.1,Digital Marketing Specialist,5,production manager,156641,owner,4.1,Google,NJ
Woodcliff Lake,3872,4.4,3.9,4.4,4.1,Software Engineer,5,,4279,,4.1,Google,NJ
Woodcliff Lake,3873,4.4,3.9,4.4,4.1,Brand Creative - Copywriter,4,,711905,,4.1,Google,NJ
Woodcliff Lake,3874,4.4,3.9,4.4,4.1,Bookkeeper,4,assistant manager,62610,office manager,4.1,Google,NJ
Woodcliff Lake,3875,4.4,3.9,4.4,4.1,Assistant to the Chair,4,,543451,,4.1,Google,NJ
Woodcliff Lake,3876,4.4,3.9,4.4,4.1,IT Audit Compliance Specialist,4,,106933,,4.1,Google,NJ
Woodcliff Lake,3877,4.4,3.9,4.4,4.1,Marketing Intern,4,volunteer,13314,marketing associate,4.1,Google,NJ
Woodcliff Lake,3878,4.4,3.9,4.4,4.1,Growth Marketing Analyst,4,,582688,,4.1,Google,NJ
Woodcliff Lake,3879,4.4,3.9,4.4,4.1,"Assistant Analyst, Digital Marketing Analytics",4,,385193,,4.1,Google,NJ
Woodcliff Lake,3880,4.4,3.9,4.4,4.1,Data Strategist,4,,281350,,4.1,Google,NJ
Woodcliff Lake,3881,4.4,3.9,4.4,4.1,Search Marketing Strategist,3,,381168,,4.1,Google,NJ
Woodcliff Lake,3882,4.4,3.9,4.4,4.1,Social Media Coordinator,3,executive assistant,134375,account manager,4.1,Google,NJ
Woodcliff Lake,3883,4.4,3.9,4.4,4.1,Enterprise Operations Analyst,3,,921096,,4.1,Google,NJ
Woodcliff Lake,3884,4.4,3.9,4.4,4.1,Data Visualization,3,,708000,,4.1,Google,NJ
Woodcliff Lake,3885,4.4,3.9,4.4,4.1,Paid Search Specialist,3,,65619,,4.1,Google,NJ
Woodcliff Lake,3886,4.4,3.9,4.4,4.1,Office Coordinator,3,administrative assistant,46746,intern,4.1,Google,NJ
Woodcliff Lake,3887,4.4,3.9,4.4,4.1,Freelance Designer,3,graphic artist,38085,web designer,4.1,Google,NJ
Woodcliff Lake,3888,4.4,3.9,4.4,4.1,Social Media Editor,3,,371530,,4.1,Google,NJ
Woodcliff Lake,3889,4.4,3.9,4.4,4.1,QA Automation Engineer Consultant,3,,761172,,4.1,Google,NJ
Woodcliff Lake,3890,4.4,3.9,4.4,4.1,"Software Engineer, Growth",3,,791243,,4.1,Google,NJ
Tucson,3891,4.4,3.9,4.4,4.1,Administrative Assistant,1,executive administrative assistant,15954,executive assistant,4.1,Google,AZ
Roseville,3892,4.4,3.9,4.4,4.1,Sales Development Representative,1,inside sales representative,28424,executive administrative assistant,4.1,Google,CA
Roseville,3893,4.4,3.9,4.4,4.1,Digital Marketing Associate,1,,152697,,4.1,Google,CA
Roseville,3894,4.4,3.9,4.4,4.1,Administrative Assistant,1,executive administrative assistant,15954,executive assistant,4.1,Google,CA
Roseville,3895,4.4,3.9,4.4,4.1,sales rep,1,manager,44826,,4.1,Google,CA
Marshall,3896,4.4,3.9,4.4,4.1,Instructional Aide,2,tutor,29270,customer service representative,4.1,Google,TX
Marshall,3897,4.4,3.9,4.4,4.1,7th and 8th Grade Science Teacher,2,,74999,,4.1,Google,TX
Marshall,3898,4.4,3.9,4.4,4.1,Interventionist,1,,267413,,4.1,Google,TX
Marshall,3899,4.4,3.9,4.4,4.1,Psychologist,1,program director,37509,consultant,4.1,Google,TX
Marshall,3900,4.4,3.9,4.4,4.1,World History Teacher,1,,184978,,4.1,Google,TX
Marshall,3901,4.4,3.9,4.4,4.1,Music Teacher,1,secretary,7048,music therapist,4.1,Google,TX
Marshall,3902,4.4,3.9,4.4,4.1,Math Teacher,1,high school math teacher,13706,instructor,4.1,Google,TX
Pleasanton,3903,4.4,3.9,4.4,4.1,Sales Development Representative,9,inside sales representative,28424,executive administrative assistant,4.1,Google,CA
Pleasanton,3904,4.4,3.9,4.4,4.1,Support Engineer,8,manager,64634,senior software engineer,4.1,Google,CA
Pleasanton,3905,4.4,3.9,4.4,4.1,Visual Designer,7,creative design consultant,7695,principal,4.1,Google,CA
Pleasanton,3906,4.4,3.9,4.4,4.1,Android Engineer,7,,273722,,4.1,Google,CA
Pleasanton,3907,4.4,3.9,4.4,4.1,Software Engineer - Front End,6,,242481,,4.1,Google,CA
Pleasanton,3908,4.4,3.9,4.4,4.1,Human Resources Generalist,4,human resources manager,34168,manager,4.1,Google,CA
Pleasanton,3909,4.4,3.9,4.4,4.1,Site Reliability Engineer,4,,12391,,4.1,Google,CA
Pleasanton,3910,4.4,3.9,4.4,4.1,Marketing Acquisition Specialist,4,,57560,,4.1,Google,CA
Pleasanton,3911,4.4,3.9,4.4,4.1,Java Developer,4,senior developer,3566,senior software engineer,4.1,Google,CA
Pleasanton,3912,4.4,3.9,4.4,4.1,Contract Recruiter/Sourcer,4,,640585,,4.1,Google,CA
Pleasanton,3913,4.4,3.9,4.4,4.1,Software Engineer,4,,4279,,4.1,Google,CA
Pleasanton,3914,4.4,3.9,4.4,4.1,Full Stack Software Engineer,4,,502851,,4.1,Google,CA
Pleasanton,3915,4.4,3.9,4.4,4.1,Product Designer,4,senior designer,37257,senior product designer,4.1,Google,CA
Pleasanton,3916,4.4,3.9,4.4,4.1,Marketing Business Analyst,4,,68960,,4.1,Google,CA
Pleasanton,3917,4.4,3.9,4.4,4.1,Database Developer/Web Analytics,3,,82592,,4.1,Google,CA
Pleasanton,3918,4.4,3.9,4.4,4.1,Sales Operations Analyst,3,financial analyst,44031,field marketing manager,4.1,Google,CA
Pleasanton,3919,4.4,3.9,4.4,4.1,Software Engineer - Web Applications,3,,232918,,4.1,Google,CA
Pleasanton,3920,4.4,3.9,4.4,4.1,Data Analyst,3,software engineer,46094,consultant,4.1,Google,CA
Pleasanton,3921,4.4,3.9,4.4,4.1,Technical Support Engineer,3,manager,58305,,4.1,Google,CA
Pleasanton,3922,4.4,3.9,4.4,4.1,IT Helpdesk Administrator,3,,727931,,4.1,Google,CA
