nextJobOne,state,city,CaBRating,CaVRating,jobId,numJobs,nextJobTwo,CORating,company,SLRating,WLBRating,title,id
project manager,NH,Epping,4.1,4.1,62619,10,business development manager,3.4,Apple,3.5,3.3,Business Specialist,14216
,NH,Epping,4.1,4.1,160696,10,,3.4,Apple,3.5,3.3,Apple Creative,14217
analyst,NH,Epping,4.1,4.1,30663,10,senior analyst,3.4,Apple,3.5,3.3,Specialist,14218
business analyst,NH,Epping,4.1,4.1,31973,10,contractor,3.4,Apple,3.5,3.3,Expert,14219
,NH,Epping,4.1,4.1,66972,10,,3.4,Apple,3.5,3.3,Apple Genius,14220
administrative assistant,NH,Epping,4.1,4.1,10274,10,intern,3.4,Apple,3.5,3.3,Inventory Specialist,14221
sales associate,NH,Epping,4.1,4.1,546730,7,administrative assistant,3.4,Apple,3.5,3.3,Customer Service Associate &amp; Cashier,14222
material handler,NH,Epping,4.1,4.1,731,6,package handler,3.4,Apple,3.5,3.3,Construction Laborer,14223
customer service,NH,Epping,4.1,4.1,13492,5,sales associate,3.4,Apple,3.5,3.3,Membership Representative,14224
,NH,Epping,4.1,4.1,562701,4,,3.4,Apple,3.5,3.3,Associate Software Support Engineer,14225
mobile developer,NH,Epping,4.1,4.1,190122,3,software developer,3.4,Apple,3.5,3.3,IOS Developer,14226
cna,NH,Epping,4.1,4.1,56787,3,cashier,3.4,Apple,3.5,3.3,Certified Nursing Assistant,14227
,NH,Epping,4.1,4.1,216349,3,,3.4,Apple,3.5,3.3,IOS Engineer,14228
manager,NH,Epping,4.1,4.1,50838,3,,3.4,Apple,3.5,3.3,Sales Associate,14229
,NH,Epping,4.1,4.1,53413,2,,3.4,Apple,3.5,3.3,User Experience Designer,14230
,NH,Epping,4.1,4.1,18979,2,,3.4,Apple,3.5,3.3,Associate Sales Engineer,14231
,NH,Epping,4.1,4.1,13495,2,,3.4,Apple,3.5,3.3,Membership Sales Representative,14232
,NH,Epping,4.1,4.1,70069,2,,3.4,Apple,3.5,3.3,Apple Retail,14233
,NH,Epping,4.1,4.1,80765,2,,3.4,Apple,3.5,3.3,Clinical Pharmacist I,14234
security guard,NH,Epping,4.1,4.1,13159,2,security officer,3.4,Apple,3.5,3.3,Cashier,14235
,NH,Epping,4.1,4.1,28437,2,,3.4,Apple,3.5,3.3,Sales Engineer,14236
sales associate,VT,Rutland,4.1,4.1,546730,2,administrative assistant,3.4,Apple,3.5,3.3,Customer Service Associate &amp; Cashier,14237
manager,VT,Rutland,4.1,4.1,11520,1,,3.4,Apple,3.5,3.3,Server,14238
prep cook,VT,Rutland,4.1,4.1,45091,1,lead cook,3.4,Apple,3.5,3.3,Cook,14239
customer service representative,VT,Rutland,4.1,4.1,34413,1,customer service,3.4,Apple,3.5,3.3,Host,14240
manager,OH,Wooster,4.1,4.1,11520,1,,3.4,Apple,3.5,3.3,Server,14241
prep cook,OH,Wooster,4.1,4.1,45091,1,lead cook,3.4,Apple,3.5,3.3,Cook,14242
,OH,Wooster,4.1,4.1,1434774,1,,3.4,Apple,3.5,3.3,Part Time Retail Merchandiser,14243
customer service representative,OH,Wooster,4.1,4.1,34413,1,customer service,3.4,Apple,3.5,3.3,Host,14244
manager,MN,New Ulm,4.1,4.1,11520,1,,3.4,Apple,3.5,3.3,Server,14245
prep cook,MN,New Ulm,4.1,4.1,45091,1,lead cook,3.4,Apple,3.5,3.3,Cook,14246
customer service representative,MN,New Ulm,4.1,4.1,34413,1,customer service,3.4,Apple,3.5,3.3,Host,14247
prep cook,RI,Woonsocket,4.1,4.1,45091,14,lead cook,3.4,Apple,3.5,3.3,Cook,14248
manager,RI,Woonsocket,4.1,4.1,11520,13,,3.4,Apple,3.5,3.3,Server,14249
customer service representative,RI,Woonsocket,4.1,4.1,34413,13,customer service,3.4,Apple,3.5,3.3,Host,14250
,RI,Woonsocket,4.1,4.1,189593,4,,3.4,Apple,3.5,3.3,Car Sales Associate,14251
,RI,Woonsocket,4.1,4.1,160696,1,,3.4,Apple,3.5,3.3,Apple Creative,14252
,RI,Woonsocket,4.1,4.1,21392,1,,3.4,Apple,3.5,3.3,Genius,14253
,RI,Woonsocket,4.1,4.1,29257,1,,3.4,Apple,3.5,3.3,Information Services Technician,14254
,RI,Woonsocket,4.1,4.1,605825,1,,3.4,Apple,3.5,3.3,Apple Business Specialist,14255
analyst,RI,Woonsocket,4.1,4.1,30663,1,senior analyst,3.4,Apple,3.5,3.3,Specialist,14256
business analyst,RI,Woonsocket,4.1,4.1,31973,1,contractor,3.4,Apple,3.5,3.3,Expert,14257
,RI,Woonsocket,4.1,4.1,9245,1,,3.4,Apple,3.5,3.3,Apple Expert,14258
business manager,RI,Woonsocket,4.1,4.1,62412,1,manager,3.4,Apple,3.5,3.3,Beauty Advisor,14259
,RI,Woonsocket,4.1,4.1,66972,1,,3.4,Apple,3.5,3.3,Apple Genius,14260
,RI,Woonsocket,4.1,4.1,9259,1,,3.4,Apple,3.5,3.3,Apple Specialist,14261
volunteer,RI,Woonsocket,4.1,4.1,4710,1,medical social worker,3.4,Apple,3.5,3.3,Social Worker,14262
heavy equipment operator,RI,Woonsocket,4.1,4.1,34239,1,operator,3.4,Apple,3.5,3.3,Haul Truck Driver,14263
,RI,Woonsocket,4.1,4.1,59883,1,,3.4,Apple,3.5,3.3,Creative,14264
manager,RI,Woonsocket,4.1,4.1,30513,1,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,14265
customer service representative,RI,Woonsocket,4.1,4.1,35961,1,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,14266
senior pharmacy technician,RI,Woonsocket,4.1,4.1,41259,1,medical assistant,3.4,Apple,3.5,3.3,Pharmacy Technician,14267
administrative assistant,RI,Woonsocket,4.1,4.1,10274,1,intern,3.4,Apple,3.5,3.3,Inventory Specialist,14268
,RI,Woonsocket,4.1,4.1,6889,1,,3.4,Apple,3.5,3.3,Clerk/Cashier,14269
project manager,RI,Woonsocket,4.1,4.1,62619,1,business development manager,3.4,Apple,3.5,3.3,Business Specialist,14270
project manager,RI,Woonsocket,4.1,4.1,56046,1,quality assurance manager,3.4,Apple,3.5,3.3,Quality Engineer,14271
,RI,Woonsocket,4.1,4.1,594397,1,,3.4,Apple,3.5,3.3,Speech Therapist Fellow (SLP-Cfy),14272
manager,CA,Cathedral City,4.1,4.1,11520,23,,3.4,Apple,3.5,3.3,Server,14273
customer service representative,CA,Cathedral City,4.1,4.1,34413,23,customer service,3.4,Apple,3.5,3.3,Host,14274
prep cook,CA,Cathedral City,4.1,4.1,45091,20,lead cook,3.4,Apple,3.5,3.3,Cook,14275
,CA,Cathedral City,4.1,4.1,326863,7,,3.4,Apple,3.5,3.3,Line/Prep Cook,14276
receptionist,CA,Cathedral City,4.1,4.1,62308,6,customer service representative,3.4,Apple,3.5,3.3,Bartender,14277
,CA,Cathedral City,4.1,4.1,34025,5,,3.4,Apple,3.5,3.3,Hospital Pharmacist,14278
graduate student intern,CA,Cathedral City,4.1,4.1,30971,3,graduate clinician,3.4,Apple,3.5,3.3,Speech Language Pathologist,14279
dental assisting,CA,Cathedral City,4.1,4.1,40188,3,banquet manager and maitre,3.4,Apple,3.5,3.3,Dental Hygienist,14280
,CA,Cathedral City,4.1,4.1,21392,3,,3.4,Apple,3.5,3.3,Genius,14281
,CA,Cathedral City,4.1,4.1,605825,3,,3.4,Apple,3.5,3.3,Apple Business Specialist,14282
,CA,Cathedral City,4.1,4.1,9245,3,,3.4,Apple,3.5,3.3,Apple Expert,14283
,CA,Cathedral City,4.1,4.1,9259,3,,3.4,Apple,3.5,3.3,Apple Specialist,14284
sales associate,CA,Cathedral City,4.1,4.1,50687,3,assistant manager,3.4,Apple,3.5,3.3,Retail Sales Representative,14285
,CA,Cathedral City,4.1,4.1,59883,3,,3.4,Apple,3.5,3.3,Creative,14286
manager,CA,Cathedral City,4.1,4.1,30513,3,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,14287
customer service representative,CA,Cathedral City,4.1,4.1,35961,3,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,14288
project manager,CA,Cathedral City,4.1,4.1,62619,3,business development manager,3.4,Apple,3.5,3.3,Business Specialist,14289
,CA,Cathedral City,4.1,4.1,160696,3,,3.4,Apple,3.5,3.3,Apple Creative,14290
clinical instructor,CA,Cathedral City,4.1,4.1,32580,3,director,3.4,Apple,3.5,3.3,Family Nurse Practitioner,14291
analyst,CA,Cathedral City,4.1,4.1,30663,3,senior analyst,3.4,Apple,3.5,3.3,Specialist,14292
business analyst,CA,Cathedral City,4.1,4.1,31973,3,contractor,3.4,Apple,3.5,3.3,Expert,14293
,CA,Cathedral City,4.1,4.1,66972,3,,3.4,Apple,3.5,3.3,Apple Genius,14294
registration specialist i,CA,Cathedral City,4.1,4.1,49996,3,president,3.4,Apple,3.5,3.3,Registered Dental Assistant,14295
administrative assistant,CA,Cathedral City,4.1,4.1,10274,3,intern,3.4,Apple,3.5,3.3,Inventory Specialist,14296
account executive,CA,Cathedral City,4.1,4.1,22513,2,corporate recruiter,3.4,Apple,3.5,3.3,Healthcare Recruiter,14297
,CA,Cathedral City,4.1,4.1,923060,2,,3.4,Apple,3.5,3.3,Cement Mixer Driver,14298
,CA,Cathedral City,4.1,4.1,1181409,2,,3.4,Apple,3.5,3.3,Travel RN ICU,14299
,CA,Cathedral City,4.1,4.1,130198,2,,3.4,Apple,3.5,3.3,Store Protection Specialist,14300
administrative assistant,CA,Cathedral City,4.1,4.1,50180,2,assistant manager,3.4,Apple,3.5,3.3,Retail Associate,14301
,CA,Cathedral City,4.1,4.1,253496,2,,3.4,Apple,3.5,3.3,Overnight Merchandiser,14302
operations manager,CA,Cathedral City,4.1,4.1,24491,2,owner,3.4,Apple,3.5,3.3,Area Supervisor,14303
,CA,Cathedral City,4.1,4.1,134132,2,,3.4,Apple,3.5,3.3,Hospital Staff Pharmacist,14304
,CA,Cathedral City,4.1,4.1,566686,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician (Outpatient),14305
executive assistant,CA,Cathedral City,4.1,4.1,134375,1,account manager,3.4,Apple,3.5,3.3,Social Media Coordinator,14306
,CA,Cathedral City,4.1,4.1,124857,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician,14307
,CA,Cathedral City,4.1,4.1,729797,1,,3.4,Apple,3.5,3.3,Certified Field Technician,14308
manager,CA,Fontana,4.1,4.1,11520,23,,3.4,Apple,3.5,3.3,Server,14309
customer service representative,CA,Fontana,4.1,4.1,34413,23,customer service,3.4,Apple,3.5,3.3,Host,14310
prep cook,CA,Fontana,4.1,4.1,45091,20,lead cook,3.4,Apple,3.5,3.3,Cook,14311
,CA,Fontana,4.1,4.1,326863,7,,3.4,Apple,3.5,3.3,Line/Prep Cook,14312
receptionist,CA,Fontana,4.1,4.1,62308,6,customer service representative,3.4,Apple,3.5,3.3,Bartender,14313
,CA,Fontana,4.1,4.1,34025,5,,3.4,Apple,3.5,3.3,Hospital Pharmacist,14314
graduate student intern,CA,Fontana,4.1,4.1,30971,3,graduate clinician,3.4,Apple,3.5,3.3,Speech Language Pathologist,14315
dental assisting,CA,Fontana,4.1,4.1,40188,3,banquet manager and maitre,3.4,Apple,3.5,3.3,Dental Hygienist,14316
,CA,Fontana,4.1,4.1,21392,3,,3.4,Apple,3.5,3.3,Genius,14317
,CA,Fontana,4.1,4.1,605825,3,,3.4,Apple,3.5,3.3,Apple Business Specialist,14318
,CA,Fontana,4.1,4.1,9245,3,,3.4,Apple,3.5,3.3,Apple Expert,14319
,CA,Fontana,4.1,4.1,9259,3,,3.4,Apple,3.5,3.3,Apple Specialist,14320
sales associate,CA,Fontana,4.1,4.1,50687,3,assistant manager,3.4,Apple,3.5,3.3,Retail Sales Representative,14321
,CA,Fontana,4.1,4.1,59883,3,,3.4,Apple,3.5,3.3,Creative,14322
manager,CA,Fontana,4.1,4.1,30513,3,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,14323
customer service representative,CA,Fontana,4.1,4.1,35961,3,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,14324
project manager,CA,Fontana,4.1,4.1,62619,3,business development manager,3.4,Apple,3.5,3.3,Business Specialist,14325
,CA,Fontana,4.1,4.1,160696,3,,3.4,Apple,3.5,3.3,Apple Creative,14326
clinical instructor,CA,Fontana,4.1,4.1,32580,3,director,3.4,Apple,3.5,3.3,Family Nurse Practitioner,14327
analyst,CA,Fontana,4.1,4.1,30663,3,senior analyst,3.4,Apple,3.5,3.3,Specialist,14328
business analyst,CA,Fontana,4.1,4.1,31973,3,contractor,3.4,Apple,3.5,3.3,Expert,14329
,CA,Fontana,4.1,4.1,66972,3,,3.4,Apple,3.5,3.3,Apple Genius,14330
administrative assistant,CA,Fontana,4.1,4.1,10274,3,intern,3.4,Apple,3.5,3.3,Inventory Specialist,14331
registration specialist i,CA,Fontana,4.1,4.1,49996,3,president,3.4,Apple,3.5,3.3,Registered Dental Assistant,14332
account executive,CA,Fontana,4.1,4.1,22513,2,corporate recruiter,3.4,Apple,3.5,3.3,Healthcare Recruiter,14333
,CA,Fontana,4.1,4.1,923060,2,,3.4,Apple,3.5,3.3,Cement Mixer Driver,14334
,CA,Fontana,4.1,4.1,1181409,2,,3.4,Apple,3.5,3.3,Travel RN ICU,14335
,CA,Fontana,4.1,4.1,130198,2,,3.4,Apple,3.5,3.3,Store Protection Specialist,14336
administrative assistant,CA,Fontana,4.1,4.1,50180,2,assistant manager,3.4,Apple,3.5,3.3,Retail Associate,14337
,CA,Fontana,4.1,4.1,253496,2,,3.4,Apple,3.5,3.3,Overnight Merchandiser,14338
operations manager,CA,Fontana,4.1,4.1,24491,2,owner,3.4,Apple,3.5,3.3,Area Supervisor,14339
,CA,Fontana,4.1,4.1,134132,2,,3.4,Apple,3.5,3.3,Hospital Staff Pharmacist,14340
,CA,Fontana,4.1,4.1,566686,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician (Outpatient),14341
,CA,Fontana,4.1,4.1,124857,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician,14342
executive assistant,CA,Fontana,4.1,4.1,134375,1,account manager,3.4,Apple,3.5,3.3,Social Media Coordinator,14343
,CA,Fontana,4.1,4.1,729797,1,,3.4,Apple,3.5,3.3,Certified Field Technician,14344
manager,CA,Murrieta,4.1,4.1,11520,23,,3.4,Apple,3.5,3.3,Server,14345
customer service representative,CA,Murrieta,4.1,4.1,34413,23,customer service,3.4,Apple,3.5,3.3,Host,14346
prep cook,CA,Murrieta,4.1,4.1,45091,20,lead cook,3.4,Apple,3.5,3.3,Cook,14347
,CA,Murrieta,4.1,4.1,326863,7,,3.4,Apple,3.5,3.3,Line/Prep Cook,14348
receptionist,CA,Murrieta,4.1,4.1,62308,6,customer service representative,3.4,Apple,3.5,3.3,Bartender,14349
,CA,Murrieta,4.1,4.1,34025,5,,3.4,Apple,3.5,3.3,Hospital Pharmacist,14350
graduate student intern,CA,Murrieta,4.1,4.1,30971,3,graduate clinician,3.4,Apple,3.5,3.3,Speech Language Pathologist,14351
dental assisting,CA,Murrieta,4.1,4.1,40188,3,banquet manager and maitre,3.4,Apple,3.5,3.3,Dental Hygienist,14352
,CA,Murrieta,4.1,4.1,21392,3,,3.4,Apple,3.5,3.3,Genius,14353
,CA,Murrieta,4.1,4.1,605825,3,,3.4,Apple,3.5,3.3,Apple Business Specialist,14354
,CA,Murrieta,4.1,4.1,9245,3,,3.4,Apple,3.5,3.3,Apple Expert,14355
,CA,Murrieta,4.1,4.1,9259,3,,3.4,Apple,3.5,3.3,Apple Specialist,14356
sales associate,CA,Murrieta,4.1,4.1,50687,3,assistant manager,3.4,Apple,3.5,3.3,Retail Sales Representative,14357
,CA,Murrieta,4.1,4.1,59883,3,,3.4,Apple,3.5,3.3,Creative,14358
manager,CA,Murrieta,4.1,4.1,30513,3,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,14359
customer service representative,CA,Murrieta,4.1,4.1,35961,3,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,14360
project manager,CA,Murrieta,4.1,4.1,62619,3,business development manager,3.4,Apple,3.5,3.3,Business Specialist,14361
,CA,Murrieta,4.1,4.1,160696,3,,3.4,Apple,3.5,3.3,Apple Creative,14362
clinical instructor,CA,Murrieta,4.1,4.1,32580,3,director,3.4,Apple,3.5,3.3,Family Nurse Practitioner,14363
analyst,CA,Murrieta,4.1,4.1,30663,3,senior analyst,3.4,Apple,3.5,3.3,Specialist,14364
business analyst,CA,Murrieta,4.1,4.1,31973,3,contractor,3.4,Apple,3.5,3.3,Expert,14365
,CA,Murrieta,4.1,4.1,66972,3,,3.4,Apple,3.5,3.3,Apple Genius,14366
administrative assistant,CA,Murrieta,4.1,4.1,10274,3,intern,3.4,Apple,3.5,3.3,Inventory Specialist,14367
registration specialist i,CA,Murrieta,4.1,4.1,49996,3,president,3.4,Apple,3.5,3.3,Registered Dental Assistant,14368
account executive,CA,Murrieta,4.1,4.1,22513,2,corporate recruiter,3.4,Apple,3.5,3.3,Healthcare Recruiter,14369
,CA,Murrieta,4.1,4.1,923060,2,,3.4,Apple,3.5,3.3,Cement Mixer Driver,14370
,CA,Murrieta,4.1,4.1,1181409,2,,3.4,Apple,3.5,3.3,Travel RN ICU,14371
,CA,Murrieta,4.1,4.1,130198,2,,3.4,Apple,3.5,3.3,Store Protection Specialist,14372
administrative assistant,CA,Murrieta,4.1,4.1,50180,2,assistant manager,3.4,Apple,3.5,3.3,Retail Associate,14373
,CA,Murrieta,4.1,4.1,253496,2,,3.4,Apple,3.5,3.3,Overnight Merchandiser,14374
operations manager,CA,Murrieta,4.1,4.1,24491,2,owner,3.4,Apple,3.5,3.3,Area Supervisor,14375
,CA,Murrieta,4.1,4.1,134132,2,,3.4,Apple,3.5,3.3,Hospital Staff Pharmacist,14376
,CA,Murrieta,4.1,4.1,566686,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician (Outpatient),14377
,CA,Murrieta,4.1,4.1,124857,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician,14378
executive assistant,CA,Murrieta,4.1,4.1,134375,1,account manager,3.4,Apple,3.5,3.3,Social Media Coordinator,14379
,CA,Murrieta,4.1,4.1,729797,1,,3.4,Apple,3.5,3.3,Certified Field Technician,14380
manager,CA,Rancho Mirage,4.1,4.1,11520,23,,3.4,Apple,3.5,3.3,Server,14381
customer service representative,CA,Rancho Mirage,4.1,4.1,34413,23,customer service,3.4,Apple,3.5,3.3,Host,14382
prep cook,CA,Rancho Mirage,4.1,4.1,45091,20,lead cook,3.4,Apple,3.5,3.3,Cook,14383
,CA,Rancho Mirage,4.1,4.1,326863,7,,3.4,Apple,3.5,3.3,Line/Prep Cook,14384
receptionist,CA,Rancho Mirage,4.1,4.1,62308,6,customer service representative,3.4,Apple,3.5,3.3,Bartender,14385
,CA,Rancho Mirage,4.1,4.1,34025,5,,3.4,Apple,3.5,3.3,Hospital Pharmacist,14386
graduate student intern,CA,Rancho Mirage,4.1,4.1,30971,3,graduate clinician,3.4,Apple,3.5,3.3,Speech Language Pathologist,14387
dental assisting,CA,Rancho Mirage,4.1,4.1,40188,3,banquet manager and maitre,3.4,Apple,3.5,3.3,Dental Hygienist,14388
,CA,Rancho Mirage,4.1,4.1,21392,3,,3.4,Apple,3.5,3.3,Genius,14389
,CA,Rancho Mirage,4.1,4.1,605825,3,,3.4,Apple,3.5,3.3,Apple Business Specialist,14390
,CA,Rancho Mirage,4.1,4.1,9245,3,,3.4,Apple,3.5,3.3,Apple Expert,14391
,CA,Rancho Mirage,4.1,4.1,9259,3,,3.4,Apple,3.5,3.3,Apple Specialist,14392
sales associate,CA,Rancho Mirage,4.1,4.1,50687,3,assistant manager,3.4,Apple,3.5,3.3,Retail Sales Representative,14393
,CA,Rancho Mirage,4.1,4.1,59883,3,,3.4,Apple,3.5,3.3,Creative,14394
manager,CA,Rancho Mirage,4.1,4.1,30513,3,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,14395
customer service representative,CA,Rancho Mirage,4.1,4.1,35961,3,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,14396
project manager,CA,Rancho Mirage,4.1,4.1,62619,3,business development manager,3.4,Apple,3.5,3.3,Business Specialist,14397
,CA,Rancho Mirage,4.1,4.1,160696,3,,3.4,Apple,3.5,3.3,Apple Creative,14398
clinical instructor,CA,Rancho Mirage,4.1,4.1,32580,3,director,3.4,Apple,3.5,3.3,Family Nurse Practitioner,14399
analyst,CA,Rancho Mirage,4.1,4.1,30663,3,senior analyst,3.4,Apple,3.5,3.3,Specialist,14400
business analyst,CA,Rancho Mirage,4.1,4.1,31973,3,contractor,3.4,Apple,3.5,3.3,Expert,14401
,CA,Rancho Mirage,4.1,4.1,66972,3,,3.4,Apple,3.5,3.3,Apple Genius,14402
registration specialist i,CA,Rancho Mirage,4.1,4.1,49996,3,president,3.4,Apple,3.5,3.3,Registered Dental Assistant,14403
administrative assistant,CA,Rancho Mirage,4.1,4.1,10274,3,intern,3.4,Apple,3.5,3.3,Inventory Specialist,14404
account executive,CA,Rancho Mirage,4.1,4.1,22513,2,corporate recruiter,3.4,Apple,3.5,3.3,Healthcare Recruiter,14405
,CA,Rancho Mirage,4.1,4.1,923060,2,,3.4,Apple,3.5,3.3,Cement Mixer Driver,14406
,CA,Rancho Mirage,4.1,4.1,1181409,2,,3.4,Apple,3.5,3.3,Travel RN ICU,14407
,CA,Rancho Mirage,4.1,4.1,130198,2,,3.4,Apple,3.5,3.3,Store Protection Specialist,14408
administrative assistant,CA,Rancho Mirage,4.1,4.1,50180,2,assistant manager,3.4,Apple,3.5,3.3,Retail Associate,14409
,CA,Rancho Mirage,4.1,4.1,253496,2,,3.4,Apple,3.5,3.3,Overnight Merchandiser,14410
operations manager,CA,Rancho Mirage,4.1,4.1,24491,2,owner,3.4,Apple,3.5,3.3,Area Supervisor,14411
,CA,Rancho Mirage,4.1,4.1,134132,2,,3.4,Apple,3.5,3.3,Hospital Staff Pharmacist,14412
,CA,Rancho Mirage,4.1,4.1,566686,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician (Outpatient),14413
,CA,Rancho Mirage,4.1,4.1,124857,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician,14414
executive assistant,CA,Rancho Mirage,4.1,4.1,134375,1,account manager,3.4,Apple,3.5,3.3,Social Media Coordinator,14415
,CA,Rancho Mirage,4.1,4.1,729797,1,,3.4,Apple,3.5,3.3,Certified Field Technician,14416
manager,CA,Auburn,4.1,4.1,11520,11,,3.4,Apple,3.5,3.3,Server,14417
prep cook,CA,Auburn,4.1,4.1,45091,11,lead cook,3.4,Apple,3.5,3.3,Cook,14418
customer service representative,CA,Auburn,4.1,4.1,34413,11,customer service,3.4,Apple,3.5,3.3,Host,14419
crew member,CA,Auburn,4.1,4.1,35792,11,line cook,3.4,Apple,3.5,3.3,Dishwasher,14420
auditor,CA,Auburn,4.1,4.1,15509,5,account executive,3.4,Apple,3.5,3.3,Underwriter,14421
software engineer,CA,Auburn,4.1,4.1,46094,5,consultant,3.4,Apple,3.5,3.3,Data Analyst,14422
staff accountant,CA,Auburn,4.1,4.1,15375,4,accounts receivable manager,3.4,Apple,3.5,3.3,Accounts Receivable Specialist,14423
,CA,Auburn,4.1,4.1,30299,3,,3.4,Apple,3.5,3.3,Software Developer Internship,14424
,CA,Auburn,4.1,4.1,851691,3,,3.4,Apple,3.5,3.3,Retail Supply Planner,14425
,CA,Auburn,4.1,4.1,160696,2,,3.4,Apple,3.5,3.3,Apple Creative,14426
,CA,Auburn,4.1,4.1,21392,2,,3.4,Apple,3.5,3.3,Genius,14427
,CA,Auburn,4.1,4.1,605825,2,,3.4,Apple,3.5,3.3,Apple Business Specialist,14428
analyst,CA,Auburn,4.1,4.1,30663,2,senior analyst,3.4,Apple,3.5,3.3,Specialist,14429
business analyst,CA,Auburn,4.1,4.1,31973,2,contractor,3.4,Apple,3.5,3.3,Expert,14430
,CA,Auburn,4.1,4.1,9245,2,,3.4,Apple,3.5,3.3,Apple Expert,14431
,CA,Auburn,4.1,4.1,66972,2,,3.4,Apple,3.5,3.3,Apple Genius,14432
,CA,Auburn,4.1,4.1,9259,2,,3.4,Apple,3.5,3.3,Apple Specialist,14433
,CA,Auburn,4.1,4.1,59883,2,,3.4,Apple,3.5,3.3,Creative,14434
manager,CA,Auburn,4.1,4.1,30513,2,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,14435
customer service representative,CA,Auburn,4.1,4.1,35961,2,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,14436
intake representative,CA,Auburn,4.1,4.1,46303,2,sales associate,3.4,Apple,3.5,3.3,Customer Support Representative,14437
administrative assistant,CA,Auburn,4.1,4.1,10274,2,intern,3.4,Apple,3.5,3.3,Inventory Specialist,14438
project manager,CA,Auburn,4.1,4.1,62619,2,business development manager,3.4,Apple,3.5,3.3,Business Specialist,14439
,CA,Auburn,4.1,4.1,107212,2,,3.4,Apple,3.5,3.3,Junior Sales Representative,14440
admission screener,CA,Auburn,4.1,4.1,6399,1,,3.4,Apple,3.5,3.3,Clinical Psychologist,14441
pc technician,CA,Auburn,4.1,4.1,22587,1,assistant manager,3.4,Apple,3.5,3.3,Help Desk Coordinator,14442
,CA,Auburn,4.1,4.1,33302,1,,3.4,Apple,3.5,3.3,Rental Technician,14443
manager,NM,Farmington,4.1,4.1,11520,1,,3.4,Apple,3.5,3.3,Server,14444
prep cook,NM,Farmington,4.1,4.1,45091,1,lead cook,3.4,Apple,3.5,3.3,Cook,14445
customer service representative,NM,Farmington,4.1,4.1,34413,1,customer service,3.4,Apple,3.5,3.3,Host,14446
,IL,Rockford,4.1,4.1,355167,1,,3.4,Apple,3.5,3.3,Airport Representative,14447
,CA,Fortuna,4.1,4.1,63058,2,,3.4,Apple,3.5,3.3,Business Management,14448
,CA,Fortuna,4.1,4.1,130489,1,,3.4,Apple,3.5,3.3,Apple Technician,14449
customer service representative,MN,Austin,4.1,4.1,34413,4,customer service,3.4,Apple,3.5,3.3,Host,14450
manager,MN,Austin,4.1,4.1,11520,3,,3.4,Apple,3.5,3.3,Server,14451
prep cook,MN,Austin,4.1,4.1,45091,3,lead cook,3.4,Apple,3.5,3.3,Cook,14452
,MN,Austin,4.1,4.1,154373,1,,3.4,Apple,3.5,3.3,Sanitation Supervisor,14453
manager,NM,Clovis,4.1,4.1,11520,1,,3.4,Apple,3.5,3.3,Server,14454
prep cook,NM,Clovis,4.1,4.1,45091,1,lead cook,3.4,Apple,3.5,3.3,Cook,14455
customer service representative,NM,Clovis,4.1,4.1,34413,1,customer service,3.4,Apple,3.5,3.3,Host,14456
manager,CA,Davis,4.1,4.1,11520,11,,3.4,Apple,3.5,3.3,Server,14457
prep cook,CA,Davis,4.1,4.1,45091,11,lead cook,3.4,Apple,3.5,3.3,Cook,14458
customer service representative,CA,Davis,4.1,4.1,34413,11,customer service,3.4,Apple,3.5,3.3,Host,14459
crew member,CA,Davis,4.1,4.1,35792,11,line cook,3.4,Apple,3.5,3.3,Dishwasher,14460
auditor,CA,Davis,4.1,4.1,15509,5,account executive,3.4,Apple,3.5,3.3,Underwriter,14461
software engineer,CA,Davis,4.1,4.1,46094,5,consultant,3.4,Apple,3.5,3.3,Data Analyst,14462
staff accountant,CA,Davis,4.1,4.1,15375,4,accounts receivable manager,3.4,Apple,3.5,3.3,Accounts Receivable Specialist,14463
,CA,Davis,4.1,4.1,30299,3,,3.4,Apple,3.5,3.3,Software Developer Internship,14464
